,0,1,2,3
13168,0.51608104,-1.6226408,-0.020738943,-32.968346
13169,0.6684656,-1.1682686,-1.1177487,-33.13705
13170,0.59969646,-1.9867365,0.022832248,-54.058193
13171,0.63550645,-0.7293773,-1.3866218,-18.686226
13172,0.8057477,-0.17470074,-1.3782419,-10.185819
13173,0.35819983,-2.888488,1.3849047,-28.38858
13174,0.4861045,0.2828927,-1.4581448,-0.66666687
13175,0.10289248,-1.3649552,-0.6062603,-1.4712788
13176,0.10511166,-1.627439,-0.03448897,-1.2412647
13177,0.27345783,-1.7123183,-0.27735245,-11.095747
13178,0.9470894,-0.20809194,-1.3792162,-13.215241
13179,0.7832383,-1.3249214,-0.438309,-58.223198
13180,0.093427174,-0.51829094,-1.3531414,-0.82593715
13181,0.4001127,-0.6032934,-1.1112777,-8.471871
13182,0.79671884,-1.2623256,-0.56601745,-55.76844
13183,0.20854175,0.16350801,-1.4331512,-0.7325058
13184,0.2655408,0.00048487517,-1.3939977,-1.7900773
13185,0.9864888,0.3405698,-1.5034338,-0.8759016
13186,0.76309264,-0.40458733,-1.0631212,-17.761084
13187,0.42549965,0.15863763,-1.4246321,-1.716375
13188,0.32005107,-1.9391028,0.1206426,-16.117424
13189,0.91823196,0.121816255,-1.4226986,-4.627441
13190,0.3447108,-0.48353374,-0.9252711,-4.5431266
13191,0.9737999,-1.1797166,-0.37489325,-84.13818
13192,0.2833632,-0.11190829,-1.3146272,-2.1647894
13193,0.17149402,0.34177303,-1.4930985,-0.06776331
13194,0.9472845,-1.5996552,-0.027032163,-108.20554
13195,0.5175249,0.3132122,-1.4774051,-0.50333965
13196,0.9042377,0.27800646,-1.4612057,-1.4755052
13197,0.3202477,-1.1853837,-1.2477276,-12.10624
13198,0.00929368,-0.7456908,-0.71960306,0.367108
13199,0.8285722,-0.24202843,-1.146394,-14.415492
13200,0.3014651,-0.9715688,-1.1033506,-9.013508
13201,0.48019472,0.25893492,-1.4576304,-0.9456948
13202,0.014483981,-1.2789559,-0.30523628,0.4729308
13203,0.36362675,0.32120693,-1.4780508,-0.36893952
13204,0.24531387,0.30359688,-1.4799845,-0.15430926
13205,0.4376667,0.1452447,-1.420732,-1.860422
13206,0.39332125,0.13960701,-1.420976,-1.7829067
13207,0.89987487,-0.51799023,-1.0789988,-26.15252
13208,0.7965035,0.2356675,-1.4472903,-2.2113163
13209,0.5621048,-0.3553469,-1.0065534,-8.913405
13210,0.4919806,-2.0623062,0.46513015,-38.29651
13211,0.86190844,0.31413633,-1.4746729,-0.8372978
13212,0.3274212,-0.98139834,-0.6337645,-8.313613
13213,0.6829063,0.33100334,-1.5000888,-0.42955625
13214,0.811741,-1.7175947,-0.40538242,-75.37177
13215,0.3931602,-1.650829,0.0035681834,-19.100332
13216,0.4613467,-1.0230997,-0.5464385,-16.694162
13217,0.4499046,-2.4877052,0.81083494,-39.325954
13218,0.40666896,-1.3232287,-0.53213984,-17.964117
13219,0.014268853,0.21367404,-1.4410228,0.02764143
13220,0.45856038,-1.0537279,-0.6143229,-17.388443
13221,0.9341383,-1.2201691,-0.4945652,-73.6737
13222,0.7766814,-0.7204843,-1.3865737,-22.6441
13223,0.9320633,0.039615005,-1.4006785,-6.6010013
13224,0.01795033,-0.17205983,-1.243869,0.046199933
13225,0.9904627,-1.2028328,-0.49670708,-81.19528
13226,0.03422467,-0.44313836,-1.4058102,-0.04756318
13227,0.13537022,-3.0417752,1.5968791,-4.364322
13228,0.067505516,-2.290835,0.7120276,-0.6584195
13229,0.62125313,-2.357304,0.8048861,-69.880974
13230,0.1744198,0.1509921,-1.3886487,-0.5569359
13231,0.016671939,-0.61267513,-0.8372349,0.20668735
13232,0.49030873,0.083255954,-1.4228737,-2.8817046
13233,0.73228794,-0.97509485,-0.5359594,-39.413456
13234,0.14843783,-0.36210966,-1.2128357,-1.6778196
13235,0.46874997,0.32635015,-1.488995,-0.19569002
13236,0.12247378,0.19931304,-1.4138795,-0.25158095
13237,0.5700645,0.20719147,-1.4345858,-1.9456362
13238,0.47198159,0.24496059,-1.4504668,-0.99064386
13239,0.06901842,-0.88035357,-0.95251656,-0.31166637
13240,0.8549269,0.23319282,-1.4496663,-2.2122176
13241,0.8583814,0.34639543,-1.5065929,-0.21200691
13242,0.29542425,-1.374594,-0.22106045,-9.071766
13243,0.5407679,-1.3104801,-0.69401115,-29.655582
13244,0.12157098,-0.81987697,-1.0846465,-1.5280112
13245,0.26434672,-0.22971433,-1.1024965,-1.3749481
13246,0.58532494,-0.094962545,-1.170346,-5.2682347
13247,0.46817556,0.32319173,-1.4838747,-0.20688091
13248,0.73558563,0.03952846,-1.402369,-5.2478538
13249,0.92627186,-2.529384,0.9310251,-161.05595
13250,0.30590385,-0.93740857,-0.8397703,-8.0912485
13251,0.9469541,-0.3460665,-1.4091542,-16.47523
13252,0.3286391,0.16828988,-1.4277523,-1.4208006
13253,0.047469787,-0.7503279,-0.9082182,-0.03903757
13254,0.35344544,-0.7561042,-1.262391,-9.030688
13255,0.5828267,-2.2699587,0.12303527,-58.621025
13256,0.9124277,-0.0051889024,-1.3992623,-7.3469863
13257,0.80431044,0.3233681,-1.4750438,-0.7619442
13258,0.43189493,-1.6449199,-0.0044622766,-23.58512
13259,0.07296502,0.16820028,-1.4247452,-0.24543594
13260,0.23050418,-2.034729,0.42445946,-8.394481
13261,0.9350802,0.045645066,-1.367005,-6.8494773
13262,0.2940138,-1.9516948,-0.10341093,-14.752364
13263,0.41522977,0.016236288,-1.2459649,-2.1743362
13264,0.9673831,-0.28599033,-1.1970043,-19.178885
13265,0.19472216,0.2936655,-1.4645152,-0.22629319
13266,0.6243759,0.31533736,-1.4912568,-0.530949
13267,0.9249935,0.22161022,-1.4397749,-2.6434166
13268,0.23540516,-2.5711157,0.83214355,-11.665266
13269,0.44408932,-0.12033914,-1.3617988,-4.403742
13270,0.91363823,-1.7085887,-0.5971061,-84.66625
13271,0.238102,0.32275566,-1.4918963,-0.10086869
13272,0.8276095,0.36038116,-1.5101844,-0.029719695
13273,0.9811589,-1.9320875,-0.2788201,-112.76567
13274,0.6783828,-1.4572209,-0.15557523,-51.426205
13275,0.14162843,0.34185228,-1.4952831,-0.016009912
13276,0.557489,-2.1614149,-0.044746727,-52.100266
13277,0.21113332,0.31853384,-1.4854586,-0.1753373
13278,0.04940623,0.29871336,-1.4706968,-0.07900308
13279,0.56545204,-0.7501952,-0.70515513,-17.965881
13280,0.58287156,0.3231189,-1.4832202,-0.37651336
13281,0.2691423,-1.8082174,0.035430852,-10.832252
13282,0.5984836,0.28988683,-1.4703621,-0.79719484
13283,0.7719684,0.33789444,-1.492271,-0.4860319
13284,0.5331105,-0.606197,-1.3441305,-13.235723
13285,0.024010615,-0.067212366,-1.1919957,-0.13179384
13286,0.3673007,-0.16406293,-1.3988799,-4.370901
13287,0.51105636,-0.5171151,-0.8929371,-10.34064
13288,0.35196516,0.33998644,-1.4898726,-0.2526964
13289,0.943569,-2.5325174,1.0093222,-171.14662
13290,0.72197306,0.23222277,-1.3726194,-2.14559
13291,0.2725713,0.3125288,-1.483134,-0.24700104
13292,0.41866228,0.36586496,-1.517544,0.09301247
13293,0.91836256,-2.23357,0.17690125,-124.06317
13294,0.7181806,0.26647466,-1.4586987,-1.4424509
13295,0.6972291,-0.10630798,-1.3983934,-7.428573
13296,0.35036418,-0.054958515,-1.3801938,-3.079823
13297,0.67417836,0.18653911,-1.4356554,-2.470307
13298,0.6569777,-0.45479026,-1.1219155,-14.868852
13299,0.48170906,0.25810084,-1.4599168,-0.9781951
13300,0.9355443,0.11958066,-1.3322496,-5.658503
13301,0.50776213,-1.4318868,-0.36010927,-28.61083
13302,0.6779091,0.200865,-1.4310507,-2.2854884
13303,0.42078128,0.25545815,-1.4532535,-0.82165563
13304,0.95014775,-0.14412443,-1.2457826,-13.477464
13305,0.17704158,0.18058254,-1.4326943,-0.58352065
13306,0.3730521,-0.89144206,-0.7180198,-9.975106
13307,0.23775695,0.3110272,-1.4812483,-0.13859986
13308,0.2562269,-1.0968453,-0.48155147,-5.3817744
13309,0.8283005,-0.83409435,-0.6879065,-41.429317
13310,0.7651727,-0.57128924,-0.85127604,-25.055113
13311,0.52454,0.310896,-1.4808452,-0.601189
13312,0.19419678,-0.4331892,-1.3852301,-2.8689933
13313,0.4590446,-1.4662231,-0.22168502,-24.106714
13314,0.73137087,-0.29268223,-1.2293195,-12.588965
13315,0.4150694,-0.83010525,-0.72949,-11.014319
13316,0.7486961,-1.6849837,-0.44408017,-64.55746
13317,0.9859781,-0.7325687,-1.1117439,-37.64943
13318,0.55033445,-1.1393985,-0.48498002,-26.446835
13319,0.9611408,-0.74116373,-1.1709517,-34.642082
13320,0.61176044,-1.9075454,-0.32064617,-53.01897
13321,0.19532765,-1.8245496,0.19842564,-4.8824115
13322,0.8319344,0.035683565,-1.3825656,-6.0169597
13323,0.81227064,-0.16508561,-1.1520735,-11.961522
13324,0.12217629,-0.54790956,-0.8651756,-0.77930164
13325,0.7835095,-3.013559,1.6082542,-140.60698
13326,0.33682317,-1.2523898,-0.56149745,-12.556474
13327,0.72493774,-0.60051715,-1.1313235,-20.970556
13328,0.32002467,0.3661957,-1.5028231,-0.06616293
13329,0.4781873,0.3116654,-1.4805242,-0.38140523
13330,0.6363593,0.01631346,-1.40704,-4.7648067
13331,0.27000657,-2.353817,0.7842699,-13.601561
13332,0.35273498,-0.19148578,-1.388601,-4.215423
13333,0.48848745,0.36397237,-1.5144937,0.09457697
13334,0.32415384,-2.0198603,0.42154786,-16.462599
13335,0.32531044,-3.2293656,1.880564,-26.225824
13336,0.25246832,0.30155462,-1.4747846,-0.15642284
13337,0.4005011,-0.97642446,-1.3414673,-13.763996
13338,0.6997296,-2.4064617,0.8345801,-90.05778
13339,0.0023672178,-2.6989715,1.1460799,1.3087016
13340,0.6174717,-1.6605257,0.027342165,-48.293407
13341,0.27455887,0.13193052,-1.4184421,-1.1874956
13342,0.7790525,-0.98191047,-0.75409496,-41.326458
13343,0.32468724,-0.5375369,-1.1028165,-5.1561713
13344,0.13169025,0.3180862,-1.4936348,-0.08627425
13345,0.36654282,-2.2474954,0.55868703,-23.694433
13346,0.16570276,0.256516,-1.4543352,-0.29096913
13347,0.4521651,0.097394906,-1.420227,-2.4167926
13348,0.2925169,-2.1589932,0.5742397,-14.628443
13349,0.28694916,0.35067672,-1.4977632,-0.15896927
13350,0.35379073,-2.2719462,0.63976824,-22.181147
13351,0.99132454,-1.7528592,0.12529352,-128.44205
13352,0.74809796,-3.0661473,1.6349372,-129.62381
13353,0.29569775,-2.555087,1.0189203,-17.492943
13354,0.41006136,-0.9776075,-0.57373744,-12.334123
13355,0.34899732,-0.80504644,-1.2665682,-9.420571
13356,0.62672156,-3.147613,1.7722661,-94.26921
13357,0.42898878,-2.1836972,0.2730749,-32.84653
13358,0.17396703,0.28683627,-1.4654547,-0.2106918
13359,0.95921963,-0.68867934,-0.93825024,-39.573376
13360,0.53203356,0.3637449,-1.5123193,-0.1340202
13361,0.5845366,0.1666624,-1.4215748,-2.4670002
13362,0.35694057,-1.3169862,-0.4072454,-13.707541
13363,0.30467924,-0.05760554,-1.2483559,-1.6711742
13364,0.45604798,-2.5521822,1.009954,-41.123573
13365,0.51120335,-1.4506242,-0.24736506,-29.31104
13366,0.36701855,-0.021291709,-1.4033911,-3.0749557
13367,0.07503553,0.2957946,-1.4703215,-0.028840646
13368,0.6886961,-0.155825,-1.3894851,-8.234467
13369,0.78661716,0.35915232,-1.5022849,-0.19547783
13370,0.22517434,0.287368,-1.4606361,-0.25084054
13371,0.88459605,-1.9993976,0.31394714,-115.750084
13372,0.1682159,0.33771208,-1.5009494,-0.10114239
13373,0.36354694,0.2247158,-1.4410589,-0.9918586
13374,0.85950136,0.3655439,-1.5110315,0.10042156
13375,0.8667073,-2.2192812,0.47792444,-120.81985
13376,0.52277094,0.24491225,-1.4557283,-1.3321337
13377,0.96299297,-1.8766503,0.25652462,-131.43405
13378,0.15538074,-0.1647216,-1.1394831,-0.56593835
13379,0.25270402,-0.9700973,-0.9130121,-6.2762046
13380,0.25679538,0.34004128,-1.4940451,-0.012257919
13381,0.16804217,-0.4728542,-0.93203646,-1.2564902
13382,0.90405875,0.11358202,-1.417786,-4.7283187
13383,0.35538802,-1.431592,-0.28233525,-14.572009
13384,0.021155752,-1.4090742,-0.19110017,0.5157691
13385,0.6504788,-2.9696221,1.3348726,-93.13004
13386,0.7801746,-2.1004074,0.5121774,-98.19964
13387,0.57162154,-1.4151521,-0.83168876,-34.175945
13388,0.9538131,-1.4666806,-0.59441054,-81.41361
13389,0.11932343,0.060574263,-1.3970457,-0.69390213
13390,0.22135484,0.3423982,-1.4958303,-0.05598925
13391,0.002863428,-0.804884,-1.3286668,0.07220806
13392,0.3168893,-2.3870955,0.7590227,-18.882189
13393,0.58713645,0.098915204,-1.389183,-3.4519532
13394,0.3233913,0.2937433,-1.4387735,-0.42418325
13395,0.90702975,-0.5810915,-0.87555224,-33.72424
13396,0.33442184,-0.5517578,-0.86270094,-4.727607
13397,0.93048364,0.15045096,-1.4134008,-4.226519
13398,0.7444758,0.06636649,-1.4163953,-4.802854
13399,0.05524826,0.36123478,-1.4985577,0.042029038
13400,0.8229355,-2.3365536,0.46173397,-112.17687
13401,0.24474461,-1.4554291,-0.39847246,-7.3921595
13402,0.6650681,-0.25831148,-1.0780667,-10.6585455
13403,0.4638087,0.2866783,-1.4648728,-0.5465044
13404,0.438762,0.3011829,-1.4703605,-0.424621
13405,0.37819412,0.12729535,-1.4260862,-1.8425335
13406,0.54444826,-1.242796,-1.1000065,-26.938263
13407,0.122275844,-2.8397217,1.3437828,-3.5713866
13408,0.55947465,0.29597574,-1.4668411,-0.8028196
13409,0.5789403,-0.8893147,-0.7438186,-22.340097
13410,0.49613962,-1.5073783,-0.11405265,-28.566668
13411,0.79497105,-0.2876121,-1.0713322,-15.560301
13412,0.49988285,-0.33621183,-1.338995,-8.190203
13413,0.09712515,-0.48949516,-0.92230195,-0.23851465
13414,0.20947678,-2.2427201,0.21067595,-8.927382
13415,0.1376258,-0.24247,-1.4007004,-1.4545063
13416,0.42575175,0.27991563,-1.4586228,-0.5927218
13417,0.19664627,-2.7081628,1.1973279,-8.03483
13418,0.36806265,-0.19196862,-1.1386317,-3.0936286
13419,0.5363254,-0.8103766,-1.384996,-16.537329
13420,0.6981672,-0.1235406,-1.3792759,-7.799392
13421,0.8917393,-1.2864547,-0.3087619,-76.15096
13422,0.021411603,0.31181133,-1.4743885,0.02045323
13423,0.8696589,0.16414894,-1.4244995,-3.5393307
13424,0.11182027,-0.6621062,-0.97440624,-0.8236848
13425,0.75063944,0.23759986,-1.3774167,-2.1719067
13426,0.6001561,0.3454729,-1.5038555,-0.1219729
13427,0.8652901,-1.023533,-0.526117,-56.125286
13428,0.3055043,0.15968513,-1.4247937,-1.3072737
13429,0.96867144,-1.0130969,-0.51569164,-70.554695
13430,0.46383157,0.030189347,-1.2457061,-1.9844869
13431,0.81668055,0.3426214,-1.4922557,-0.3839401
13432,0.76353705,-1.3191279,-0.542008,-53.9761
13433,0.109104864,0.12071155,-1.2925284,-0.11211155
13434,0.05274594,0.21153586,-1.4377879,-0.120428786
13435,0.43079486,0.33459806,-1.4879144,-0.1587814
13436,0.90516967,0.14862838,-1.4228705,-4.0271506
13437,0.8136878,-1.4847434,-0.17482898,-73.15384
13438,0.3242174,-0.9712163,-1.2470733,-10.352363
13439,0.69692993,0.28229472,-1.4660041,-1.1474308
13440,0.45285845,-2.5842443,0.9215603,-41.375553
13441,0.7333194,-2.382324,0.8427977,-98.51075
13442,0.24670187,-0.7350954,-1.3630261,-5.3347707
13443,0.53841007,0.3646432,-1.5134056,-0.120345935
13444,0.16939037,-2.180934,0.574749,-4.75323
13445,0.8192746,-0.17533188,-1.3792675,-10.3003645
13446,0.4550266,0.11891499,-1.324921,-1.4926082
13447,0.20163088,-0.3795583,-1.0065359,-1.1857084
13448,0.94754785,-2.0512018,0.3426721,-134.24565
13449,0.037013154,-0.6029576,-1.2643427,-0.26300657
13450,0.49857417,-0.089375645,-1.3570777,-4.7519884
13451,0.17831036,-0.7837333,-1.3778334,-3.3025897
13452,0.3095812,-2.4418964,0.47761682,-19.06087
13453,0.8855516,-2.2179325,0.052597914,-112.80431
13454,0.3015643,-1.1746807,-0.38261333,-7.7935743
13455,0.19106516,-0.2581615,-1.3153522,-2.2417495
13456,0.9505024,0.30949774,-1.4828522,-1.0657314
13457,0.6663627,0.13817881,-1.4286487,-3.1395233
13458,0.30828875,0.3250472,-1.4964252,-0.37213695
13459,0.7918243,-0.4867404,-0.91617775,-23.265413
13460,0.07392479,0.26797545,-1.4634234,-0.09731351
13461,0.45532265,0.33788043,-1.5012804,-0.11769043
13462,0.52776295,-1.2135359,-0.89465433,-26.219404
13463,0.5237974,-1.3153964,-1.1775218,-26.629183
13464,0.8947424,0.36605746,-1.519698,0.15883793
13465,0.020755216,0.29381865,-1.4728833,0.021328464
13466,0.697776,0.14041232,-1.4279162,-3.2817118
13467,0.81125164,-1.7891346,-0.23293018,-80.72204
13468,0.52935755,0.019486984,-1.230764,-2.7768056
13469,0.60523003,0.1525051,-1.3343562,-2.4589398
13470,0.65968937,0.2512322,-1.4557685,-1.4817976
13471,0.841564,0.24526888,-1.4553679,-1.992184
13472,0.18372314,0.3249377,-1.492339,-0.15618668
13473,0.8161189,0.3221112,-1.4839582,-0.72602975
13474,0.9106838,-0.5413145,-0.88268876,-32.36986
13475,0.95789766,0.19800106,-1.4235566,-3.542846
13476,0.9162223,-2.8813682,1.1837817,-170.67976
13477,0.87963486,-0.41165906,-1.4108409,-16.611244
13478,0.83742154,-1.0230547,-0.6160809,-51.143375
13479,0.85653937,-0.28059694,-1.1888837,-15.570293
13480,0.3881675,0.2913079,-1.4743094,-0.5803865
13481,0.5651161,0.08465589,-1.4171317,-3.5311606
13482,0.67011106,-0.82576674,-0.656066,-27.713728
13483,0.96538556,0.3580747,-1.4968661,-0.3701452
13484,0.99606985,-1.6836878,0.033704653,-122.96385
13485,0.4641125,-0.5283365,-1.1940578,-9.688014
13486,0.3836317,-1.8477732,-0.084464304,-22.599163
13487,0.22720908,-0.6788596,-1.0048788,-3.500164
13488,0.38238844,-2.9420292,1.2790817,-33.15446
13489,0.86658967,-0.2445023,-1.2496895,-14.032145
13490,0.4322432,0.1610841,-1.4287262,-1.7197422
13491,0.3483618,0.24851662,-1.4504288,-0.8490418
13492,0.23176526,-0.48784292,-0.9207931,-1.7807449
13493,0.44243065,0.18098381,-1.4306743,-1.5172995
13494,0.020117318,0.27182397,-1.4609021,0.018492833
13495,0.64088875,0.3030315,-1.4717278,-0.6746124
13496,0.40263596,-1.9219418,-0.16875573,-26.339617
13497,0.60848415,0.11833716,-1.4124053,-3.1902888
13498,0.05987938,-0.7800579,-1.2720761,-0.7188474
13499,0.9215062,-0.3989752,-1.3016703,-18.977652
13500,0.9647774,-1.26599,-0.3939295,-84.29497
13501,0.39273173,0.115382,-1.4233875,-2.0280483
13502,0.2612166,-2.9981048,1.5154089,-16.33874
13503,0.30368307,-1.2480549,-0.72287434,-11.102474
13504,0.48518553,-3.0981238,1.7178446,-55.811947
13505,0.6400004,-1.7495612,-0.21286458,-53.456146
13506,0.71274155,0.13030928,-1.4206936,-3.5340698
13507,0.086791456,-1.2089039,-0.41908973,-0.8422924
13508,0.3524755,-2.5469205,1.0120498,-24.331575
13509,0.688597,-1.7699238,0.16074982,-64.47309
13510,0.26495063,0.32833335,-1.4976984,-0.14121614
13511,0.54633003,-1.2772651,-0.89600027,-28.954405
13512,0.6829579,-2.4449577,0.60749286,-83.965515
13513,0.39364403,-0.7170367,-0.93417835,-9.400343
13514,0.36478367,-2.4253213,0.73862076,-25.261055
13515,0.9143915,-0.6308424,-1.1115446,-29.88441
13516,0.9729988,0.20653361,-1.4355056,-3.5329382
13517,0.49421468,0.1810713,-1.432423,-1.8522066
13518,0.74990076,0.12314394,-1.4103152,-3.892134
13519,0.6296541,-0.42749867,-1.2465279,-12.880409
13520,0.7190744,0.25769275,-1.4518133,-1.5847195
13521,0.63807356,0.27865353,-1.4593945,-0.9785751
13522,0.60505706,0.33396474,-1.4851657,-0.22200333
13523,0.23323326,0.3426217,-1.4930515,-0.00942634
13524,0.3797864,-0.13252622,-1.147367,-2.8720539
13525,0.06659049,0.34047624,-1.4893348,0.031925812
13526,0.11379158,0.08737555,-1.412294,-0.62330306
13527,0.23012267,-0.17643216,-1.3710032,-2.24456
13528,0.96989024,-0.08284479,-1.3598989,-10.764225
13529,0.8868376,0.32726347,-1.4827573,-0.59218633
13530,0.6874814,0.2194183,-1.4433116,-2.0368674
13531,0.51237595,-1.7262769,0.10178454,-34.644253
13532,0.23944357,-3.0749848,1.5695732,-14.058939
13533,0.7681479,-3.0310652,1.6334459,-136.12938
13534,0.49652743,0.22778873,-1.4450624,-1.3881444
13535,0.71866715,-0.22234549,-1.4027836,-9.777834
13536,0.55698305,0.17406788,-1.4251899,-2.4096978
13537,0.50892085,-0.35452586,-1.2834252,-8.546893
13538,0.7700815,-2.4076233,0.849627,-109.01217
13539,0.33227104,0.23154545,-1.4462445,-0.98063886
13540,0.86540836,0.3649463,-1.5060487,0.073086396
13541,0.60678273,-2.6116805,1.0949289,-73.69753
13542,0.08457991,0.044042736,-1.3996754,-0.35519707
13543,0.7841751,-2.540934,0.76566106,-112.9768
13544,0.5471248,-1.3120188,-0.3708679,-29.975368
13545,0.16481435,-2.06178,0.42028978,-4.3019314
13546,0.9303301,-0.78970695,-0.7057054,-48.965927
13547,0.24778084,0.3352909,-1.50003,-0.025689945
13548,0.96011823,-2.6387112,1.1204189,-183.0644
13549,0.29086444,0.28648227,-1.4624757,-0.51249397
13550,0.88371414,-3.1640885,1.7704508,-186.49248
13551,0.18281259,0.31613883,-1.4773141,-0.14425825
13552,0.9476695,-0.36822414,-1.3914723,-17.422533
13553,0.66149276,0.22719721,-1.4462576,-1.8363985
13554,0.02538979,-1.4252907,-0.2318678,0.22456516
13555,0.33499905,-2.435474,0.7396992,-21.376165
13556,0.13374597,-0.45514295,-1.3032458,-1.6454476
13557,0.76815945,0.32101938,-1.4858297,-0.733827
13558,0.1518527,-0.39389306,-1.0522772,-1.2136467
13559,0.6715143,-0.09489056,-1.2493315,-7.545856
13560,0.47715792,-1.8114287,0.19925646,-31.416895
13561,0.3292006,-0.091041215,-1.3972509,-3.1128025
13562,0.5759233,-1.2358382,-0.51231444,-31.207611
13563,0.10716939,-0.7261919,-1.379346,-1.4853796
13564,0.7139154,-0.48471898,-0.9195311,-18.978937
13565,0.5100295,-0.6463886,-0.7914894,-12.914746
13566,0.32815567,0.33217764,-1.4938458,-0.3158158
13567,0.70286137,-1.3068969,-0.50753933,-46.504143
13568,0.97957164,0.16916601,-1.4283216,-4.438686
13569,0.8794125,-1.5462049,-0.6237405,-74.06699
13570,0.78367436,0.3240706,-1.4907553,-0.7309536
13571,0.40135476,0.32719964,-1.4848688,-0.25908744
13572,0.34991297,0.23539047,-1.438576,-0.8977934
13573,0.86103565,-0.03149386,-1.3390187,-7.9256206
13574,0.03546123,0.36641788,-1.5106395,-0.022801504
13575,0.12321045,-0.8941965,-0.8846306,-1.1711655
13576,0.8487918,-2.3487196,0.25273374,-113.15313
13577,0.3080996,-0.8526407,-1.1858385,-8.2130575
13578,0.88076067,-2.0537755,0.40459824,-119.011406
13579,0.74541634,-0.010312355,-1.4013357,-6.195582
13580,0.121124424,-0.23134337,-1.2587187,-1.142975
13581,0.97354203,-2.6774933,0.9354824,-177.41428
13582,0.40572414,-1.0043665,-0.58673567,-12.638611
13583,0.41469508,0.3255811,-1.4677774,-0.16208826
13584,0.5631999,-0.001591586,-1.3773148,-4.598766
13585,0.51909196,-0.27019274,-1.1940504,-7.3128657
13586,0.4854764,-2.0246594,0.27936104,-37.18257
13587,0.9084024,-0.80094755,-0.6784502,-48.07183
13588,0.14466998,-1.3450991,-0.2627994,-2.0906146
13589,0.8343753,0.045650568,-1.4096353,-5.6582656
13590,0.74073607,0.34865823,-1.4903752,-0.25607622
13591,0.22554922,-1.9450253,-0.06586008,-9.101045
13592,0.3286739,-0.25216365,-1.3316739,-3.7937014
13593,0.70732975,0.1228598,-1.4139422,-3.630801
13594,0.50934756,-1.3340532,-0.3246237,-26.587103
13595,0.82997847,0.35333654,-1.5061783,-0.14521728
13596,0.9879163,-0.03359467,-1.3435657,-10.395934
13597,0.87944585,0.02866653,-1.3860005,-6.448879
13598,0.77928036,-1.1897317,-1.1582187,-40.588444
13599,0.8067333,0.3597695,-1.508371,-0.102622375
13600,0.2617195,-2.0741935,0.42979145,-11.169287
13601,0.36296022,-2.5252862,0.54783463,-26.633245
13602,0.83263916,-1.5659264,-0.36206868,-74.80699
13603,0.3216991,0.21216059,-1.4338782,-1.0871056
13604,0.8239568,-1.4970169,-0.34231126,-71.525444
13605,0.6592746,-2.6590133,0.85989475,-85.36106
13606,0.9438984,-0.07519916,-1.1754024,-12.735904
13607,0.31458932,-0.5160127,-0.92907274,-4.073573
13608,0.5335731,0.30535996,-1.4780577,-0.7236484
13609,0.5333006,-1.5599861,-0.120182484,-33.743088
13610,0.72641563,-0.25047046,-1.086253,-12.588605
13611,0.9342605,-0.68732446,-1.3186532,-28.0552
13612,0.42217857,0.3082054,-1.4685849,-0.35115612
13613,0.07245793,0.3389569,-1.4920051,0.031678453
13614,0.96820015,0.122355156,-1.3802056,-5.712732
13615,0.5547933,0.30244026,-1.4677638,-0.73206794
13616,0.02067165,-0.37029982,-1.4078032,0.09904279
13617,0.50577426,-1.5616034,-0.23684603,-31.19218
13618,0.21256594,0.3030305,-1.4721378,-0.22209154
13619,0.35369805,0.31324118,-1.4805342,-0.4507841
13620,0.03020871,-0.052464165,-1.3571932,-0.047797903
13621,0.2219862,0.3473902,-1.5004166,-0.04111193
13622,0.047100317,0.30447495,-1.4689217,-0.060095176
13623,0.9402537,-1.600271,-0.05989599,-105.07189
13624,0.2084484,-1.7854916,-0.57937527,-7.9346538
13625,0.20554312,-0.04784076,-1.4085795,-1.5956987
13626,0.12809798,-2.256248,0.68413365,-2.7122319
13627,0.49313965,0.34183788,-1.4916079,-0.091256484
13628,0.626734,-1.4072429,-0.1986556,-42.75015
13629,0.9718909,0.22418518,-1.4400467,-3.1459897
13630,0.4788079,0.34122545,-1.4979074,-0.082568035
13631,0.7400533,-0.3006549,-1.2971488,-12.403447
13632,0.6394276,-1.1583112,-0.3997976,-35.945263
13633,0.12331613,-1.4023696,-0.22005235,-1.4915024
13634,0.48638016,-2.0492544,0.4237247,-37.359135
13635,0.05911667,-0.94057906,-1.1836346,-0.7849151
13636,0.7831854,0.32247147,-1.4886101,-0.7569288
13637,0.78569305,0.1286995,-1.418439,-4.013407
13638,0.82727623,0.2992975,-1.4681493,-1.1079324
13639,0.3834398,0.3494635,-1.4982806,-0.08423506
13640,0.31608692,0.278005,-1.4612446,-0.68149245
13641,0.099938534,-0.34192634,-1.2647809,-0.798264
13642,0.14313582,-2.7039516,1.2033163,-4.308928
13643,0.27915555,0.15563206,-1.3372964,-0.5546695
13644,0.8548967,-1.7261661,-0.05307371,-90.83777
13645,0.6581195,0.31277746,-1.4725778,-0.63698184
13646,0.90104765,-0.38648924,-1.0786289,-22.010592
13647,0.033822265,-2.7030945,1.2285064,0.34695113
13648,0.5774266,-0.13720982,-1.3471111,-6.6547775
13649,0.7893183,0.288826,-1.4643066,-1.3562855
13650,0.75994366,-0.84807384,-0.9414076,-32.662754
13651,0.50683475,0.32175228,-1.4796993,-0.34634197
13652,0.90171903,-0.13635261,-1.1435859,-13.525158
13653,0.20323591,-2.139481,0.4875974,-6.786191
13654,0.7790741,-2.9594173,1.4754618,-134.66164
